,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Name,ICAO code,Source state,Destination state
78350,WN,4547,PHX,3462,HOU,3566,,0.0,733,Boeing 737-300,B733,AZ,TX
78351,FL,1316,PHX,3462,HOU,3566,Y,0.0,73W,,,AZ,TX
78352,WN,4547,PHX,3462,HOU,3566,,0.0,73W,,,AZ,TX
78353,FL,1316,PHX,3462,HOU,3566,Y,0.0,73H,,,AZ,TX
78354,WN,4547,PHX,3462,HOU,3566,,0.0,73H,,,AZ,TX
78355,WN,4547,PHX,3462,HOU,3566,,0.0,73C,,,AZ,TX
78356,WN,4547,PIT,3570,HOU,3566,,0.0,73W,,,PA,TX
78357,WN,4547,PNS,3564,HOU,3566,,0.0,73W,,,FL,TX
78358,WN,4547,RDU,3626,HOU,3566,,0.0,733,Boeing 737-300,B733,NC,TX
78359,WN,4547,RDU,3626,HOU,3566,,0.0,73W,,,NC,TX
78360,FL,1316,SAN,3731,HOU,3566,Y,0.0,73W,,,CA,TX
78361,WN,4547,SAN,3731,HOU,3566,,0.0,73W,,,CA,TX
78362,FL,1316,SAN,3731,HOU,3566,Y,0.0,73H,,,CA,TX
78363,WN,4547,STL,3678,HOU,3566,,0.0,733,Boeing 737-300,B733,MO,TX
78364,WN,4547,STL,3678,HOU,3566,,0.0,73W,,,MO,TX
78365,WN,4547,STL,3678,HOU,3566,,0.0,73C,,,MO,TX
78366,WN,4547,DEN,3751,HOU,3566,,0.0,733,Boeing 737-300,B733,CO,TX
78367,WN,4547,DEN,3751,HOU,3566,,0.0,73W,,,CO,TX
78368,WN,4547,DEN,3751,HOU,3566,,0.0,73H,,,CO,TX
78369,WN,4547,EWR,3494,HOU,3566,,0.0,73W,,,NJ,TX
78370,WN,4547,DAL,3502,HOU,3566,,0.0,735,Boeing 737-500,B735,TX,TX
78371,WN,4547,DAL,3502,HOU,3566,,0.0,733,Boeing 737-300,B733,TX,TX
78372,FL,1316,DAL,3502,HOU,3566,,0.0,73W,,,TX,TX
78373,WN,4547,DAL,3502,HOU,3566,,0.0,73W,,,TX,TX
78374,WN,4547,DAL,3502,HOU,3566,,0.0,73C,,,TX,TX
78375,WN,4547,AUS,3673,HOU,3566,,0.0,735,Boeing 737-500,B735,TX,TX
78376,WN,4547,AUS,3673,HOU,3566,,0.0,73W,,,TX,TX
78377,WN,4547,AUS,3673,HOU,3566,,0.0,73C,,,TX,TX
78378,B6,3029,JFK,3797,HOU,3566,,0.0,E90,Embraer 190,E190,NY,TX
78379,FL,1316,OKC,3863,HOU,3566,Y,0.0,733,Boeing 737-300,B733,OK,TX
78380,WN,4547,OKC,3863,HOU,3566,,0.0,733,Boeing 737-300,B733,OK,TX
78381,FL,1316,OKC,3863,HOU,3566,Y,0.0,73W,,,OK,TX
78382,WN,4547,OKC,3863,HOU,3566,,0.0,73W,,,OK,TX
78383,FL,1316,SAT,3621,HOU,3566,Y,0.0,735,Boeing 737-500,B735,TX,TX
78384,WN,4547,SAT,3621,HOU,3566,,0.0,735,Boeing 737-500,B735,TX,TX
78385,FL,1316,SAT,3621,HOU,3566,Y,0.0,73W,,,TX,TX
78386,WN,4547,SAT,3621,HOU,3566,,0.0,73W,,,TX,TX
78387,WN,4547,SAT,3621,HOU,3566,,0.0,73C,,,TX,TX
78388,WN,4547,TPA,3646,HOU,3566,,0.0,738,Boeing 737-800,B738,FL,TX
78389,FL,1316,TPA,3646,HOU,3566,Y,0.0,73W,,,FL,TX
78390,WN,4547,TPA,3646,HOU,3566,,0.0,73W,,,FL,TX
78391,WN,4547,TPA,3646,HOU,3566,,0.0,73H,,,FL,TX
78392,FL,1316,TPA,3646,HOU,3566,Y,0.0,73C,,,FL,TX
78393,WN,4547,TPA,3646,HOU,3566,,0.0,73C,,,FL,TX
78394,WN,4547,TUL,3855,HOU,3566,,0.0,73W,,,OK,TX
78395,FL,1316,HRL,3560,HOU,3566,Y,0.0,735,Boeing 737-500,B735,TX,TX
78396,WN,4547,HRL,3560,HOU,3566,,0.0,735,Boeing 737-500,B735,TX,TX
78397,FL,1316,HRL,3560,HOU,3566,Y,0.0,733,Boeing 737-300,B733,TX,TX
78398,WN,4547,HRL,3560,HOU,3566,,0.0,733,Boeing 737-300,B733,TX,TX
78399,WN,4547,HRL,3560,HOU,3566,,0.0,73W,,,TX,TX
78400,WN,4547,MCO,3878,HOU,3566,,0.0,733,Boeing 737-300,B733,FL,TX
78401,FL,1316,MCO,3878,HOU,3566,,1.0,73W,,,FL,TX
78402,WN,4547,MCO,3878,HOU,3566,,0.0,73W,,,FL,TX
78403,WN,4547,MCO,3878,HOU,3566,,0.0,73H,,,FL,TX
78404,FL,1316,MDW,3747,HOU,3566,Y,0.0,73W,,,IL,TX
78405,WN,4547,MDW,3747,HOU,3566,,0.0,73W,,,IL,TX
78406,FL,1316,MDW,3747,HOU,3566,Y,0.0,73H,,,IL,TX
78407,WN,4547,MDW,3747,HOU,3566,,0.0,73H,,,IL,TX
78408,WN,4547,BWI,3849,HOU,3566,,0.0,733,Boeing 737-300,B733,MD,TX
78409,WN,4547,BWI,3849,HOU,3566,,0.0,738,Boeing 737-800,B738,MD,TX
78410,WN,4547,BWI,3849,HOU,3566,,0.0,73W,,,MD,TX
78411,WN,4547,BWI,3849,HOU,3566,,0.0,73H,,,MD,TX
78412,WN,4547,BWI,3849,HOU,3566,,0.0,73C,,,MD,TX
78413,WN,4547,CRP,3744,HOU,3566,,0.0,735,Boeing 737-500,B735,TX,TX
78414,WN,4547,CRP,3744,HOU,3566,,0.0,733,Boeing 737-300,B733,TX,TX
78415,FL,1316,FLL,3533,HOU,3566,Y,0.0,73W,,,FL,TX
78416,WN,4547,FLL,3533,HOU,3566,,0.0,73W,,,FL,TX
78417,WN,4547,LAS,3877,HOU,3566,,0.0,738,Boeing 737-800,B738,NV,TX
78418,WN,4547,LAS,3877,HOU,3566,,0.0,73W,,,NV,TX
78419,FL,1316,LAS,3877,HOU,3566,Y,0.0,73H,,,NV,TX
78420,WN,4547,LAS,3877,HOU,3566,,0.0,73H,,,NV,TX
78421,WN,4547,LAS,3877,HOU,3566,,0.0,73C,,,NV,TX
78422,WN,4547,OAK,3453,HOU,3566,,0.0,73W,,,CA,TX
78423,WN,4547,SNA,3867,HOU,3566,,0.0,73W,,,CA,TX
78429,DL,2009,ATL,3682,OKC,3863,,0.0,,,,GA,OK
78430,AF,137,ATL,3682,OKC,3863,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,GA,OK
78431,FL,1316,ATL,3682,OKC,3863,,0.0,717,Boeing 717,B712,GA,OK
78432,WN,4547,ATL,3682,OKC,3863,Y,0.0,717,Boeing 717,B712,GA,OK
78433,AF,137,ATL,3682,OKC,3863,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,OK
78434,AZ,596,ATL,3682,OKC,3863,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,OK
78435,DL,2009,ATL,3682,OKC,3863,,0.0,M88,McDonnell Douglas MD-88,MD88,GA,OK
78436,KL,3090,ATL,3682,OKC,3863,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,OK
78437,VS,5347,ATL,3682,OKC,3863,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,OK
78438,AA,24,DFW,3670,OKC,3863,,0.0,M83,McDonnell Douglas MD-83,MD83,TX,OK
78439,US,5265,DFW,3670,OKC,3863,,0.0,M83,McDonnell Douglas MD-83,MD83,TX,OK
78440,AA,24,DFW,3670,OKC,3863,,0.0,M80,,,TX,OK
78441,US,5265,DFW,3670,OKC,3863,,0.0,M80,,,TX,OK
78442,DL,2009,DTW,3645,OKC,3863,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,MI,OK
78443,DL,2009,DTW,3645,OKC,3863,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,MI,OK
78444,AA,24,LAX,3484,OKC,3863,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,CA,OK
78445,AS,439,LAX,3484,OKC,3863,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,CA,OK
78446,UA,5209,LAX,3484,OKC,3863,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,CA,OK
78447,US,5265,LAX,3484,OKC,3863,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,CA,OK
78448,UA,5209,ORD,3830,OKC,3863,Y,0.0,E70,Embraer 170,E170,IL,OK
78449,AA,24,ORD,3830,OKC,3863,Y,0.0,ER4,Embraer RJ145,E145,IL,OK
78450,UA,5209,ORD,3830,OKC,3863,Y,0.0,ER4,Embraer RJ145,E145,IL,OK
78451,US,5265,ORD,3830,OKC,3863,,0.0,ER4,Embraer RJ145,E145,IL,OK
78452,AA,24,ORD,3830,OKC,3863,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,IL,OK
78453,UA,5209,ORD,3830,OKC,3863,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,IL,OK
78454,UA,5209,ORD,3830,OKC,3863,Y,0.0,ERJ,,,IL,OK
78455,WN,4547,PHX,3462,OKC,3863,,0.0,73W,,,AZ,OK
78456,WN,4547,PHX,3462,OKC,3863,,0.0,73C,,,AZ,OK
78457,DL,2009,SLC,3536,OKC,3863,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,UT,OK
78458,DL,2009,SLC,3536,OKC,3863,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,UT,OK
78459,FL,1316,STL,3678,OKC,3863,Y,0.0,73C,,,MO,OK
78460,WN,4547,STL,3678,OKC,3863,,0.0,73C,,,MO,OK
78461,UA,5209,DEN,3751,OKC,3863,Y,0.0,CRJ,,,CO,OK
78462,F9,2468,DEN,3751,OKC,3863,,0.0,319,Airbus A319,A319,CO,OK
78463,UA,5209,DEN,3751,OKC,3863,Y,0.0,DH4,De Havilland Canada DHC-8-400 Dash 8Q,DH8D,CO,OK
78464,FL,1316,DEN,3751,OKC,3863,Y,0.0,73W,,,CO,OK
78465,WN,4547,DEN,3751,OKC,3863,,0.0,73W,,,CO,OK
78466,WN,4547,DEN,3751,OKC,3863,,0.0,73C,,,CO,OK
78467,UA,5209,DEN,3751,OKC,3863,Y,0.0,ERJ,,,CO,OK
78468,UA,5209,EWR,3494,OKC,3863,Y,0.0,E70,Embraer 170,E170,NJ,OK
78469,UA,5209,EWR,3494,OKC,3863,Y,0.0,ERJ,,,NJ,OK
78470,UA,5209,IAD,3714,OKC,3863,Y,0.0,E70,Embraer 170,E170,DC,OK
78471,UA,5209,IAD,3714,OKC,3863,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,DC,OK
78472,UA,5209,IAD,3714,OKC,3863,Y,0.0,ERJ,,,DC,OK
78473,DL,2009,MSP,3858,OKC,3863,Y,0.0,CRJ,,,MN,OK
78474,FL,1316,PDX,3720,OKC,3863,Y,0.0,733,Boeing 737-300,B733,OR,OK
78475,UA,5209,SFO,3469,OKC,3863,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,CA,OK
78476,WN,4547,DAL,3502,OKC,3863,,0.0,733,Boeing 737-300,B733,TX,OK
78477,FL,1316,DAL,3502,OKC,3863,Y,0.0,73W,,,TX,OK
78478,WN,4547,DAL,3502,OKC,3863,,0.0,73W,,,TX,OK
78479,WN,4547,DAL,3502,OKC,3863,,0.0,73C,,,TX,OK
78480,UA,5209,IAH,3550,OKC,3863,,0.0,319,Airbus A319,A319,TX,OK
78481,UA,5209,IAH,3550,OKC,3863,,0.0,320,Airbus A320,A320,TX,OK
78482,UA,5209,IAH,3550,OKC,3863,,0.0,739,Boeing 737-900,B739,TX,OK
78483,FL,1316,MDW,3747,OKC,3863,Y,0.0,73W,,,IL,OK
78484,WN,4547,MDW,3747,OKC,3863,,0.0,73W,,,IL,OK
78485,WN,4547,BWI,3849,OKC,3863,,0.0,733,Boeing 737-300,B733,MD,OK
78486,WN,4547,BWI,3849,OKC,3863,,0.0,73C,,,MD,OK
78487,WN,4547,LAS,3877,OKC,3863,,0.0,73W,,,NV,OK
78488,WN,4547,LAS,3877,OKC,3863,,0.0,73C,,,NV,OK
78489,FL,1316,OAK,3453,OKC,3863,Y,0.0,73W,,,CA,OK
78490,G4,35,SFB,4167,OKC,3863,,0.0,320,Airbus A320,A320,FL,OK
78491,WN,4547,HOU,3566,OKC,3863,,0.0,733,Boeing 737-300,B733,TX,OK
78492,FL,1316,HOU,3566,OKC,3863,Y,0.0,73W,,,TX,OK
78493,WN,4547,HOU,3566,OKC,3863,,0.0,73W,,,TX,OK
78494,FL,1316,ATL,3682,CAK,4112,,0.0,,,,GA,OH
78495,WN,4547,ATL,3682,CAK,4112,,0.0,73W,,,GA,OH
78496,WN,4547,ATL,3682,CAK,4112,,0.0,73C,,,GA,OH
78497,FL,1316,ATL,3682,CAK,4112,,0.0,717,Boeing 717,B712,GA,OH
78498,AF,137,ATL,3682,CAK,4112,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,OH
78499,DL,2009,ATL,3682,CAK,4112,,0.0,M88,McDonnell Douglas MD-88,MD88,GA,OH
78500,KL,3090,ATL,3682,CAK,4112,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,OH
78501,FL,1316,BOS,3448,CAK,4112,,0.0,717,Boeing 717,B712,MA,OH
78502,WN,4547,BOS,3448,CAK,4112,Y,0.0,717,Boeing 717,B712,MA,OH
78503,AA,24,CLT,3876,CAK,4112,,0.0,CRJ,,,NC,OH
78504,US,5265,CLT,3876,CAK,4112,,0.0,CRJ,,,NC,OH
78505,AA,24,CLT,3876,CAK,4112,,0.0,CR7,Canadair Regional Jet 700,CRJ7,NC,OH
78506,AA,24,DCA,3520,CAK,4112,Y,0.0,CRJ,,,DC,OH
78507,US,5265,DCA,3520,CAK,4112,,0.0,CRJ,,,DC,OH
78508,DL,2009,DTW,3645,CAK,4112,Y,0.0,CRJ,,,MI,OH
78509,WN,4547,LGA,3697,CAK,4112,,0.0,73W,,,NY,OH
78510,FL,1316,LGA,3697,CAK,4112,,0.0,717,Boeing 717,B712,NY,OH
78511,UA,5209,ORD,3830,CAK,4112,Y,0.0,ERJ,,,IL,OH
78512,AA,24,PHL,3752,CAK,4112,Y,0.0,CRJ,,,PA,OH
78513,US,5265,PHL,3752,CAK,4112,,0.0,CRJ,,,PA,OH
78514,WN,4547,DEN,3751,CAK,4112,,0.0,73W,,,CO,OH
78515,FL,1316,TPA,3646,CAK,4112,,0.0,717,Boeing 717,B712,FL,OH
78516,WN,4547,TPA,3646,CAK,4112,Y,0.0,717,Boeing 717,B712,FL,OH
78517,WN,4547,MCO,3878,CAK,4112,,1.0,73W,,,FL,OH
78518,WN,4547,MCO,3878,CAK,4112,,1.0,73C,,,FL,OH
78519,FL,1316,MCO,3878,CAK,4112,,0.0,717,Boeing 717,B712,FL,OH
78520,FL,1316,ATL,3682,MKE,3717,,0.0,73G,Boeing 737-700,B737,GA,WI
78521,WN,4547,ATL,3682,MKE,3717,Y,0.0,73G,Boeing 737-700,B737,GA,WI
78522,FL,1316,ATL,3682,MKE,3717,,0.0,717,Boeing 717,B712,GA,WI
78523,WN,4547,ATL,3682,MKE,3717,Y,0.0,717,Boeing 717,B712,GA,WI
78524,AF,137,ATL,3682,MKE,3717,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,WI
78525,DL,2009,ATL,3682,MKE,3717,,0.0,M88,McDonnell Douglas MD-88,MD88,GA,WI
78526,KL,3090,ATL,3682,MKE,3717,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,WI
78527,AF,137,ATL,3682,MKE,3717,Y,0.0,M90,McDonnell Douglas MD-90,MD90,GA,WI
78528,AZ,596,ATL,3682,MKE,3717,Y,0.0,M90,McDonnell Douglas MD-90,MD90,GA,WI
78529,DL,2009,ATL,3682,MKE,3717,,0.0,M90,McDonnell Douglas MD-90,MD90,GA,WI
78530,KL,3090,ATL,3682,MKE,3717,Y,0.0,M90,McDonnell Douglas MD-90,MD90,GA,WI
78531,FL,1316,MSY,3861,MKE,3717,Y,0.0,73W,,,LA,WI
78532,WN,4547,MSY,3861,MKE,3717,,0.0,73W,,,LA,WI
78533,WN,4547,BOS,3448,MKE,3717,,0.0,73W,,,MA,WI
78534,UA,5209,CLE,3486,MKE,3717,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,OH,WI
78535,UA,5209,CLE,3486,MKE,3717,Y,0.0,ERJ,,,OH,WI
78536,AA,24,CLT,3876,MKE,3717,Y,0.0,CRJ,,,NC,WI
78537,AA,24,CLT,3876,MKE,3717,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,NC,WI
78538,AA,24,CLT,3876,MKE,3717,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,NC,WI
78539,US,5265,CLT,3876,MKE,3717,,0.0,CR7,Canadair Regional Jet 700,CRJ7,NC,WI
78540,DL,2009,CVG,3488,MKE,3717,Y,0.0,CRJ,,,OH,WI
78541,FL,1316,DCA,3520,MKE,3717,,0.0,717,Boeing 717,B712,DC,WI
78542,WN,4547,DCA,3520,MKE,3717,Y,0.0,717,Boeing 717,B712,DC,WI
78543,AA,24,DFW,3670,MKE,3717,,0.0,M83,McDonnell Douglas MD-83,MD83,TX,WI
78544,US,5265,DFW,3670,MKE,3717,,0.0,M83,McDonnell Douglas MD-83,MD83,TX,WI
78545,US,5265,DFW,3670,MKE,3717,,0.0,ER4,Embraer RJ145,E145,TX,WI
78546,AA,24,DFW,3670,MKE,3717,,0.0,M80,,,TX,WI
78547,US,5265,DFW,3670,MKE,3717,,0.0,M80,,,TX,WI
78548,DL,2009,DTW,3645,MKE,3717,,0.0,320,Airbus A320,A320,MI,WI
78549,DL,2009,DTW,3645,MKE,3717,,0.0,717,Boeing 717,B712,MI,WI
78550,DL,2009,DTW,3645,MKE,3717,,0.0,M88,McDonnell Douglas MD-88,MD88,MI,WI
78551,DL,2009,DTW,3645,MKE,3717,,0.0,M90,McDonnell Douglas MD-90,MD90,MI,WI
78552,FL,1316,LAX,3484,MKE,3717,Y,0.0,73W,,,CA,WI
78553,WN,4547,LAX,3484,MKE,3717,,0.0,73W,,,CA,WI
78554,WN,4547,LGA,3697,MKE,3717,,0.0,73W,,,NY,WI
78555,DL,2009,LGA,3697,MKE,3717,,0.0,CR7,Canadair Regional Jet 700,CRJ7,NY,WI
78556,FL,1316,MCI,3458,MKE,3717,Y,0.0,73W,,,MO,WI
78557,WN,4547,MCI,3458,MKE,3717,,0.0,73W,,,MO,WI
78558,AA,24,ORD,3830,MKE,3717,Y,0.0,CRJ,,,IL,WI
78559,UA,5209,ORD,3830,MKE,3717,Y,0.0,CRJ,,,IL,WI
78560,US,5265,ORD,3830,MKE,3717,Y,0.0,CRJ,,,IL,WI
78561,AA,24,PHL,3752,MKE,3717,Y,0.0,CRJ,,,PA,WI
78562,US,5265,PHL,3752,MKE,3717,Y,0.0,CRJ,,,PA,WI
78563,AA,24,PHX,3462,MKE,3717,,0.0,319,Airbus A319,A319,AZ,WI
78564,US,5265,PHX,3462,MKE,3717,,0.0,319,Airbus A319,A319,AZ,WI
78565,WN,4547,PHX,3462,MKE,3717,,0.0,73W,,,AZ,WI
78566,FL,1316,STL,3678,MKE,3717,Y,0.0,73W,,,MO,WI
78567,WN,4547,STL,3678,MKE,3717,,0.0,73W,,,MO,WI
78569,UA,5209,DEN,3751,MKE,3717,Y,0.0,CRJ,,,CO,WI
78570,F9,2468,DEN,3751,MKE,3717,,0.0,319,Airbus A319,A319,CO,WI
78571,F9,2468,DEN,3751,MKE,3717,,0.0,320,Airbus A320,A320,CO,WI
78572,WN,4547,DEN,3751,MKE,3717,,0.0,733,Boeing 737-300,B733,CO,WI
78573,FL,1316,DEN,3751,MKE,3717,Y,0.0,73W,,,CO,WI
78574,WN,4547,DEN,3751,MKE,3717,,0.0,73W,,,CO,WI
78575,UA,5209,EWR,3494,MKE,3717,Y,0.0,ERJ,,,NJ,WI
78576,DL,2009,MSP,3858,MKE,3717,,0.0,319,Airbus A319,A319,MN,WI
78577,DL,2009,MSP,3858,MKE,3717,,0.0,320,Airbus A320,A320,MN,WI
78578,FL,1316,MSP,3858,MKE,3717,Y,0.0,73W,,,MN,WI
78579,WN,4547,MSP,3858,MKE,3717,,0.0,73W,,,MN,WI
78580,FL,1316,MSP,3858,MKE,3717,Y,0.0,73C,,,MN,WI
78581,WN,4547,MSP,3858,MKE,3717,,0.0,73C,,,MN,WI
78582,DL,2009,MSP,3858,MKE,3717,,0.0,M88,McDonnell Douglas MD-88,MD88,MN,WI
78583,DL,2009,MSP,3858,MKE,3717,,0.0,M90,McDonnell Douglas MD-90,MD90,MN,WI
78584,FL,1316,SFO,3469,MKE,3717,Y,0.0,73W,,,CA,WI
78585,WN,4547,SFO,3469,MKE,3717,,0.0,73W,,,CA,WI
78586,UA,5209,IAH,3550,MKE,3717,Y,0.0,CRJ,,,TX,WI
78587,UA,5209,IAH,3550,MKE,3717,Y,0.0,ERJ,,,TX,WI
78588,WN,4547,TPA,3646,MKE,3717,,0.0,73W,,,FL,WI
78589,FL,1316,TPA,3646,MKE,3717,Y,0.0,73C,,,FL,WI
78590,WN,4547,TPA,3646,MKE,3717,,0.0,73C,,,FL,WI
78591,WN,4547,RSW,3793,MKE,3717,,0.0,73W,,,FL,WI
78592,WN,4547,RSW,3793,MKE,3717,,0.0,73C,,,FL,WI
78593,FL,1316,MCO,3878,MKE,3717,Y,0.0,73W,,,FL,WI
78594,WN,4547,MCO,3878,MKE,3717,,0.0,73W,,,FL,WI
78595,DL,2009,MCO,3878,MKE,3717,,0.0,M88,McDonnell Douglas MD-88,MD88,FL,WI
78596,WN,4547,BWI,3849,MKE,3717,,0.0,733,Boeing 737-300,B733,MD,WI
78597,WN,4547,BWI,3849,MKE,3717,,0.0,73W,,,MD,WI
78598,WN,4547,BWI,3849,MKE,3717,,0.0,73C,,,MD,WI
78600,FL,1316,FLL,3533,MKE,3717,Y,0.0,73W,,,FL,WI
78601,WN,4547,FLL,3533,MKE,3717,,0.0,73W,,,FL,WI
78602,FL,1316,LAS,3877,MKE,3717,Y,0.0,73W,,,NV,WI
78603,WN,4547,LAS,3877,MKE,3717,,0.0,73W,,,NV,WI
78604,WN,4547,LAS,3877,MKE,3717,,0.0,73H,,,NV,WI
78605,FL,1316,SEA,3577,MKE,3717,Y,0.0,73W,,,WA,WI
78606,WN,4547,SEA,3577,MKE,3717,,0.0,73W,,,WA,WI
78607,FL,1316,ATL,3682,PBI,3722,Y,0.0,733,Boeing 737-300,B733,GA,FL
78608,WN,4547,ATL,3682,PBI,3722,,0.0,733,Boeing 737-300,B733,GA,FL
78609,FL,1316,ATL,3682,PBI,3722,Y,0.0,73W,,,GA,FL
78610,WN,4547,ATL,3682,PBI,3722,,0.0,73W,,,GA,FL
78611,AF,137,ATL,3682,PBI,3722,Y,0.0,757,Boeing 757,\N,GA,FL
78612,AS,439,ATL,3682,PBI,3722,Y,0.0,757,Boeing 757,\N,GA,FL
78613,AZ,596,ATL,3682,PBI,3722,Y,0.0,757,Boeing 757,\N,GA,FL
78614,DL,2009,ATL,3682,PBI,3722,,0.0,757,Boeing 757,\N,GA,FL
78615,KL,3090,ATL,3682,PBI,3722,Y,0.0,757,Boeing 757,\N,GA,FL
78616,VS,5347,ATL,3682,PBI,3722,Y,0.0,757,Boeing 757,\N,GA,FL
78617,AS,439,ATL,3682,PBI,3722,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,FL
78618,DL,2009,ATL,3682,PBI,3722,,0.0,M88,McDonnell Douglas MD-88,MD88,GA,FL
78619,AF,137,ATL,3682,PBI,3722,Y,0.0,M90,McDonnell Douglas MD-90,MD90,GA,FL
78620,AS,439,ATL,3682,PBI,3722,Y,0.0,M90,McDonnell Douglas MD-90,MD90,GA,FL
78621,DL,2009,ATL,3682,PBI,3722,,0.0,M90,McDonnell Douglas MD-90,MD90,GA,FL
78622,B6,3029,BDL,3825,PBI,3722,,0.0,E90,Embraer 190,E190,CT,FL
78623,B6,3029,BOS,3448,PBI,3722,,0.0,320,Airbus A320,A320,MA,FL
78624,B6,3029,BOS,3448,PBI,3722,,0.0,E90,Embraer 190,E190,MA,FL
78625,UA,5209,CLE,3486,PBI,3722,Y,0.0,ERJ,,,OH,FL
78626,AA,24,CLT,3876,PBI,3722,,0.0,319,Airbus A319,A319,NC,FL
78627,US,5265,CLT,3876,PBI,3722,,0.0,319,Airbus A319,A319,NC,FL
78628,AA,24,CLT,3876,PBI,3722,,0.0,320,Airbus A320,A320,NC,FL
78629,US,5265,CLT,3876,PBI,3722,,0.0,320,Airbus A320,A320,NC,FL
78630,AA,24,CLT,3876,PBI,3722,,0.0,737,Boeing 737,\N,NC,FL
78631,US,5265,CLT,3876,PBI,3722,,0.0,734,Boeing 737-400,B734,NC,FL
78632,AA,24,DCA,3520,PBI,3722,Y,0.0,E70,Embraer 170,E170,DC,FL
78633,US,5265,DCA,3520,PBI,3722,Y,0.0,E70,Embraer 170,E170,DC,FL
78634,AA,24,DCA,3520,PBI,3722,Y,0.0,E75,Embraer 175,\N,DC,FL
78635,US,5265,DCA,3520,PBI,3722,Y,0.0,E75,Embraer 175,\N,DC,FL
78636,AA,24,DFW,3670,PBI,3722,,0.0,738,Boeing 737-800,B738,TX,FL
78637,US,5265,DFW,3670,PBI,3722,,0.0,738,Boeing 737-800,B738,TX,FL
78638,DL,2009,DTW,3645,PBI,3722,,0.0,320,Airbus A320,A320,MI,FL
78639,DL,2009,DTW,3645,PBI,3722,,0.0,M90,McDonnell Douglas MD-90,MD90,MI,FL
78640,B6,3029,HPN,3589,PBI,3722,,0.0,E90,Embraer 190,E190,NY,FL
78641,WN,4547,ISP,3857,PBI,3722,,0.0,73W,,,NY,FL
78642,AA,24,LAX,3484,PBI,3722,,0.0,738,Boeing 737-800,B738,CA,FL
78643,US,5265,LAX,3484,PBI,3722,Y,0.0,738,Boeing 737-800,B738,CA,FL
78644,DL,2009,LGA,3697,PBI,3722,,0.0,319,Airbus A319,A319,NY,FL
78645,B6,3029,LGA,3697,PBI,3722,,0.0,320,Airbus A320,A320,NY,FL
78646,AA,24,LGA,3697,PBI,3722,,0.0,738,Boeing 737-800,B738,NY,FL
78647,US,5265,LGA,3697,PBI,3722,,0.0,738,Boeing 737-800,B738,NY,FL
78648,B6,3029,LGA,3697,PBI,3722,,0.0,E90,Embraer 190,E190,NY,FL
78649,AA,24,ORD,3830,PBI,3722,,0.0,738,Boeing 737-800,B738,IL,FL
78650,AA,24,ORD,3830,PBI,3722,,0.0,M83,McDonnell Douglas MD-83,MD83,IL,FL
78651,US,5265,ORD,3830,PBI,3722,,0.0,M83,McDonnell Douglas MD-83,MD83,IL,FL
78652,AA,24,ORD,3830,PBI,3722,,0.0,M80,,,IL,FL
78653,US,5265,ORD,3830,PBI,3722,,0.0,M80,,,IL,FL
78654,AA,24,PHL,3752,PBI,3722,,0.0,319,Airbus A319,A319,PA,FL
78655,US,5265,PHL,3752,PBI,3722,,0.0,319,Airbus A319,A319,PA,FL
78656,AA,24,PHL,3752,PBI,3722,,0.0,E90,Embraer 190,E190,PA,FL
78657,US,5265,PHL,3752,PBI,3722,,0.0,E90,Embraer 190,E190,PA,FL
78658,UA,5209,EWR,3494,PBI,3722,,0.0,319,Airbus A319,A319,NJ,FL
78659,B6,3029,EWR,3494,PBI,3722,,0.0,320,Airbus A320,A320,NJ,FL
78660,UA,5209,EWR,3494,PBI,3722,,0.0,320,Airbus A320,A320,NJ,FL
78661,UA,5209,EWR,3494,PBI,3722,,0.0,738,Boeing 737-800,B738,NJ,FL
78662,UA,5209,EWR,3494,PBI,3722,,0.0,752,Boeing 757-200,B752,NJ,FL
